Team,Result,For,Aga,Diff,Tries,Conv,Pens,Drop,GfM,Opposition,Ground,Match Date
Georgia,won,75,10,11,7,2,0,0,v Czech Rep,Kutaisi,12 Jun 2005
Kazakhstan,won,71,6,-,-,-,-,-,v Sri Lanka,Almaty,8 May 2007
Korea,won,65,0,-,-,-,-,-,v Singapore,Seoul,25 Apr 2009
Senegal,won,65,0,-,-,-,-,-,v Togo,Niamey,18 Jul 2010
Paraguay,won,73,8,10,10,1,0,0,v Venezuela,Valencia,15 Sep 2012
Korea,won,75,10,10,8,3,0,0,v UAE,Al Ain,26 Apr 2013
Venezuela,won,68,3,-,-,-,-,-,v ,Antioquia,3 Sep 2014
Mexico,won,75,10,-,-,-,-,-,v Bermuda,Mexico City,21 May 2016
Morocco,won,68,3,12,4,0,0,0,v Mauritius,Casablanca,10 Jul 2016
Lebanon,won,71,6,11,8,0,0,0,v Jordan,Doha,2 Apr 2019
New Zealand,won,70,6,12,8,2,0,0,v Italy,Auckland,22 May 1987
Uruguay,won,67,3,10,7,1,0,0,v Paraguay,Asuncion,2 Oct 1993
Thailand,won,69,5,9,9,2,0,0,v Singapore,Kuala Lumpur,23 Oct 1994
New Zealand,won,70,6,10,7,2,0,0,v Italy,Bologna,28 Oct 1995
South Africa,won,74,10,12,7,0,0,0,v Tonga,Cape Town,10 Jun 1997
Trinidad and Tobago,won,69,5,11,7,0,0,0,v Jamaica,Freeport,12 Oct 1998
Korea,won,69,5,-,-,-,-,-,v C Taipai,Bangkok,16 Dec 1998
Korea,won,78,14,11,7,3,0,0,v Netherlands,Seoul,4 Apr 1999
Brazil,won,64,0,-,-,-,-,-,v Colombia,Lima,8 Oct 2002
Brazil,won,64,0,-,-,-,-,-,v Colombia,Asuncion,30 Sep 2005
Hong Kong,won,74,10,12,7,0,0,0,v Philippines,Manila,16 Apr 2011
England,won,67,3,10,7,1,0,0,v Romania,Dunedin,24 Sep 2011
New Zealand,won,79,15,12,8,1,0,0,v Canada,Wellington,2 Oct 2011
Germany,won,76,12,12,8,0,0,0,v Czech Rep,Heidelburg,5 Apr 2014
Argentina,won,71,7,11,8,0,0,0,v Paraguay,Asuncion,23 May 2015
Burkina Faso,won,67,3,-,-,-,-,-,v Benin,Ouagadougou,24 May 2015
South Africa,won,64,0,10,7,0,0,0,v USA,London,7 Oct 2015
Colombia,won,77,13,-,-,-,-,-,v ,Lima,8 Nov 2015
United States of America,won,64,0,10,7,0,0,0,v Chile,Fort Lauderdale,20 Feb 2016
Lesotho,won,67,3,11,6,0,0,0,v ,Maseru,21 Oct 2017
Luxembourg,won,64,0,10,7,0,0,0,v Estonia,Luxembourg City,11 Nov 2017
Georgia,won,64,0,10,7,0,0,0,v Germany,Offenbach,17 Feb 2018
Colombia,won,71,7,-,-,-,-,-,v Guyana,Medellin,26 Aug 2018
Czechia,won,64,0,10,7,0,0,0,v Hungary,Prague,21 Sep 2019
Bulgaria,won,71,7,10,9,1,0,0,v Serbia & Mon,Sofia,12 Oct 2019
Argentina,won,76,13,14,7,2,0,0,v Paraguay,Vina del Mar,7 Oct 1979
Sweden,won,68,5,-,-,-,-,-,v Lithuania,Olofstrom,29 Aug 1993
Argentina,won,70,7,10,7,2,0,0,v Chile,Buenos Aires,11 Oct 1993
Denmark,won,69,6,-,-,-,-,-,v Lithuania,Copenhagen,7 May 1994
Russia,won,73,10,10,7,3,0,0,v Netherlands,Krasnodar,17 Feb 2002
New Zealand,won,70,7,11,6,1,0,0,v Italy,Melbourne,11 Oct 2003
Tanzania,won,71,8,-,-,-,-,-,v Rwanda,Arusha,19 Aug 2006
Brazil,won,66,3,-,-,-,-,-,v UAE,Dubai,13 Dec 2011
Laos,won,70,7,10,10,0,0,0,v Brunei,Phnom Penh,28 Jun 2012
Togo,won,63,0,10,5,1,0,0,v Benin,Niamey,10 Jun 2013
Denmark,won,75,12,13,5,0,0,0,v Estonia,Tallin,29 Apr 2017
New Zealand,won,66,3,10,8,0,0,0,v Italy,Rome,24 Nov 2018
United States of America,won,71,8,11,8,0,0,0,v Chile,Maipu,2 Feb 2019
New Zealand,won,63,0,9,8,0,0,0,v Canada,Oita,2 Oct 2019
Senegal,won,63,0,9,6,2,0,0,v Mauritius,Dakar,30 Nov 2019
Argentina,won,62,0,16,7,0,0,0,v Uruguay,Buenos Aires,9 Sep 1951
Netherlands,won,62,0,-,-,-,-,-,v Denmark,Hilversum,6 Oct 1973
Korea,won,62,0,-,-,-,-,-,v Malaysia,Kuala Lumpur,23 Nov 1978
Spain,won,62,0,-,-,-,-,-,v Tunisia,Split,22 Sep 1979
Korea,won,68,6,12,10,0,0,0,v Sri Lanka,Hong Kong,16 Nov 1988
Russia,won,67,5,11,6,0,0,0,v Germany,Bucharest,4 May 1994
Georgia,won,70,8,11,6,1,0,0,v Bulgaria,Sofia,23 Mar 1995
Russia,won,65,3,9,7,1,1,0,v Netherlands,Moscow,1 Jun 2002
New Zealand,won,68,6,10,9,0,0,0,v Canada,Melbourne,17 Oct 2003
New Zealand,won,76,14,11,9,1,0,0,v Italy,Marseille,8 Sep 2007
Israel,won,70,8,11,6,1,0,0,v Finland,Netanya,2 May 2009
Romania,won,67,5,11,6,0,0,0,v Germany,Constanta,13 Feb 2010
Australia,won,67,5,11,6,0,0,0,v USA,Wellington,23 Sep 2011
Hungary,won,67,5,10,7,1,0,0,v Bulgaria,Sofia,5 Oct 2013
Australia,won,65,3,11,5,0,0,0,v Uruguay,Birmingham,27 Sep 2015
Brazil,won,67,5,9,8,2,0,0,v Colombia,Sao Paulo,19 May 2018
New Zealand,won,71,9,11,8,0,0,0,v Namibia,Tokyo,6 Oct 2019
Argentina,won,61,0,13,8,1,1,0,v Paraguay,Montevideo,16 Oct 1971
Hong Kong,won,64,3,-,-,-,-,-,v Singapore,Fukuoka,23 Oct 1984
New Zealand,won,74,13,12,10,2,0,0,v Fiji,Christchurch,27 May 1987
Spain,won,67,6,11,6,0,0,0,v Belgium,Lisbon,13 May 1993
Italy,won,70,9,10,10,0,0,0,v Morocco,Carcassonne,19 Jun 1993
Italy,won,64,3,10,7,0,0,0,v Portugal,Lisbon,2 Mar 1996
Romania,won,74,13,12,7,0,0,0,v Poland,Bucharest,2 May 1998
Canada,won,72,11,9,9,3,0,0,v Namibia,Toulouse,14 Oct 1999
Romania,won,67,6,9,8,2,0,0,v Spain,Iasi,5 Oct 2002
Lithuania,won,64,3,10,4,2,0,0,v Bulgaria,Vilnius,27 Oct 2007
Samoa,won,73,12,11,9,0,0,0,v PNG,Port Moresby,18 Jul 2009
Japan,won,61,0,9,8,0,0,0,v Kazakhstan,Bangkok,7 May 2011
Argentina,won,75,14,11,10,0,0,0,v Uruguay,Posadas,25 May 2011
Qatar,won,74,13,12,7,0,0,0,v Uzbekistan,Dubai,25 Apr 2012
Argentina,won,73,12,11,9,0,0,0,v Chile,Santiago,25 May 2014
Belgium,won,71,10,11,8,0,0,0,v Sweden,Brussels,28 Mar 2015
Guatemala,won,73,12,-,-,-,-,-,v Panama,San Salvador,9 Dec 2015
Chile,won,68,7,11,5,1,0,0,v Paraguay,Santiago,23 Apr 2016
Slovenia,won,74,13,11,8,1,0,0,v Serbia & Mon,Ljubliana,29 Oct 2016
Uganda,won,78,17,12,9,0,0,0,v Tunisia,Kampala,15 Jul 2017
Fiji,won,68,7,10,9,0,0,0,v Uruguay,Hartpury,17 Nov 2018
Hong Kong,won,64,3,10,7,0,0,0,v Korea,Hong Kong,29 Jun 2019
Scotland,won,61,0,9,8,0,0,0,v Russia,Shizuoka,9 Oct 2019
Argentina,won,60,0,14,9,0,0,0,v Brazil,Montevideo,12 Oct 1961
Romania,won,69,9,-,-,-,-,-,v Morocco,Bucharest,20 Apr 1973
Switzerland,won,60,0,-,-,-,-,-,v Finland,Helsinki,22 May 1982
Ireland,won,60,0,10,7,2,0,0,v Romania,Lansdowne Road,1 Nov 1986
Fiji,won,60,0,8,4,4,0,0,v Samoa,Suva,20 Jul 1996
Ukraine,won,60,0,8,7,2,0,0,v Serbia & Mon,Kiev,5 Oct 1996
Korea,won,81,21,13,8,0,0,0,v C Taipai,Singapore,31 Oct 1998
Italy,won,67,7,11,6,0,0,0,v Netherlands,Huddersfield,18 Nov 1998
England,won,67,7,8,6,5,0,0,v Italy,Twickenham,2 Oct 1999
Spain,won,63,3,9,6,2,0,0,v Netherlands,Murcia,6 Apr 2002
Namibia,won,68,8,12,4,0,0,0,v Zimbabwe,Windhoek,25 Sep 2004
Germany,won,69,9,10,5,3,0,0,v Austria,Vienna,23 Apr 2005
Italy,won,67,7,9,8,2,0,0,v Russia,Moscow,14 Oct 2006
Argentina,won,63,3,9,6,2,0,0,v Namibia,Marseille,22 Sep 2007
Georgia,won,60,0,9,6,1,0,0,v Spain,Tbilisi,12 Feb 2011
Cyprus,won,70,10,10,7,2,0,0,v Finland,Paphos,26 Mar 2011
Qatar,won,60,0,9,6,1,0,0,v Lebanon,Dubai,27 Apr 2012
New Zealand,won,60,0,9,6,1,0,0,v Ireland,Hamilton,23 Jun 2012
Nigeria,won,63,3,11,4,0,0,0,v Mauritius,Yamoussoukro,22 Jun 2013
Niger,won,63,3,-,-,-,-,-,v Mauritius,Yamoussoukro,29 Jun 2013
South Africa,won,73,13,9,8,4,0,0,v Argentina,Johannesburg,17 Aug 2013
Portugal,won,65,5,8,5,5,0,0,v Poland,Setubal,16 Feb 2019
Madagascar,won,63,3,-,-,-,-,-,v Nigeria,Antananarive,1 Dec 2019
Israel,won,67,8,10,7,1,0,0,v Hungary,Budapest,30 May 1993
Spain,won,62,3,10,6,0,0,0,v Andorra,Andorra la Vella,8 Nov 1997
Argentina,won,59,0,10,3,1,0,0,v Paraguay,Asuncion,3 Oct 1998
Russia,won,72,13,0,8,0,0,0,v Poland,Gdansk,15 May 1999
Samoa,won,68,9,10,6,2,0,0,v Japan,Apia,10 Jun 2000
Israel,won,62,3,-,-,-,-,-,v Luxembourg,Luxembourg City,3 Mar 2001
Korea,won,70,11,-,-,-,-,-,v Sri Lanka,Ulsan,5 Oct 2002
Argentina,won,69,10,10,8,1,0,0,v Uruguay,Santiago,28 Apr 2004
Senegal,won,59,0,-,-,-,-,-,v Mauritania,Dakar,7 Jun 2004
Wales,won,66,7,10,8,0,0,0,v Romania,Millennium Stadium,12 Nov 2004
Brazil,won,59,0,-,-,-,-,-,v Peru,Asuncion,26 Jun 2008
Georgia,won,62,3,10,6,0,0,0,v Ukraine,Tbilisi,5 Feb 2011
Hong Kong,won,62,3,10,6,0,0,0,v UAE,Hong Kong,21 May 2011
Japan,won,64,5,10,7,0,0,0,v Korea,Tokyo,4 May 2013
Singapore,won,67,8,11,6,0,0,0,v India,Kuala Lumpur,4 Jun 2013
Portugal,won,59,0,9,7,0,0,0,v Moldova,Lisbon,11 Mar 2017
Chile,won,66,7,10,8,0,0,0,v Paraguay,Santiago,20 May 2017
Guatemala,won,65,6,-,-,-,-,-,v Panama,Tres Rios,30 Aug 2017
Lebanon,won,62,3,10,5,0,0,0,v Jordan,Beirut,24 Apr 2018
Hong Kong,won,67,8,10,7,1,0,0,v Malaysia,Kuala Lumpur,5 May 2018
South Africa,won,66,7,10,8,0,0,0,v Canada,Kobe,8 Oct 2019
France,won,61,3,13,8,2,0,0,v Romania,Colombes,4 May 1924
Argentina,won,64,6,12,8,0,0,0,v Brazil,Asuncion,27 Sep 1975
France,won,70,12,13,9,0,0,0,v Zimbabwe,Auckland,2 Jun 1987
Argentina,won,62,4,11,9,0,0,0,v Paraguay,Santiago,30 Sep 1987
Australia,won,67,9,12,8,0,1,0,v USA,Brisbane,8 Jul 1990
Uruguay,won,67,9,9,8,2,0,0,v Paraguay,Asuncion,20 Sep 1997
South Africa,won,68,10,10,9,0,0,0,v Scotland,Murrayfield,6 Dec 1997
New Zealand,won,71,13,9,7,4,0,0,v Samoa,North Shore City,18 Jun 1999
Namibia,won,65,7,11,5,0,0,0,v Kenya,Windhoek,11 Sep 2004
Romania,won,58,0,10,4,0,0,0,v Ukraine,Kiev,3 Jun 2006
Mayotte,won,58,0,-,-,-,-,-,v Rwanda,Arusha,28 Jun 2007
Hong Kong,won,64,6,-,-,-,-,-,v Singapore,Hong Kong,16 May 2009
Cyprus,won,58,0,-,-,-,-,-,v Azerbaijan,Paphos,6 Mar 2010
Japan,won,71,13,11,8,0,0,0,v Korea,Daegu,1 May 2010
Hong Kong,won,72,14,11,7,1,0,0,v UAE,Dubai,10 Dec 2011
New Zealand,won,68,10,10,9,0,0,0,v Italy,Rome,12 Nov 2016
Argentina,won,60,3,9,6,4,0,0,v Chile,San Pablo,21 Oct 1973
Sweden,won,60,3,-,-,-,-,-,v Norway,Toijala,29 Sep 1990
Australia,won,63,6,12,6,1,0,0,v Wales,Brisbane,22 Jul 1991
United States of America,won,60,3,9,6,1,0,0,v Bermuda,Hamilton,12 Mar 1994
Kenya,won,65,8,-,-,-,-,-,v Uganda,Nairobi,23 Aug 1997
Croatia,won,62,5,-,-,-,-,-,v Bosnia & Her,Zenica,21 Sep 1997
Chile,won,65,8,9,7,2,0,0,v Bermuda,Santiago,18 Oct 1997
Korea,won,60,3,-,-,-,-,-,v Thailand,Bangkok,14 Dec 1998
British Virgin Islands,won,62,5,-,-,-,-,-,v Dominican,-,5 Feb 2000
England,won,80,23,10,9,4,0,0,v Italy,Twickenham,17 Feb 2001
Monaco,won,60,3,9,6,0,1,0,v Norway,Saint-Laurent-du-Var,19 Jan 2002
Thailand,won,67,10,-,-,-,-,-,v India,Bangkok,16 Nov 2002
Argentina,won,57,0,9,6,0,0,0,v Uruguay,Buenos Aires,27 Aug 2003
Ireland,won,64,7,10,7,0,0,0,v Namibia,Sydney,19 Oct 2003
Wales,won,60,3,9,6,1,0,0,v Canada,Toronto,11 Jun 2005
Tanzania,won,60,3,-,-,-,-,-,v Burundi,Arusha,15 Aug 2006
England,won,62,5,9,7,1,0,0,v Wales,Twickenham,4 Aug 2007
France,won,64,7,9,5,3,0,0,v Georgia,Marseille,30 Sep 2007
Morocco,won,60,3,-,-,-,-,-,v Cote d'Iv,Tunis,15 Jun 2010
Japan,won,62,5,9,7,1,0,0,v Korea,Incheon,17 May 2014
England,won,60,3,10,5,0,0,0,v Uruguay,Manchester,10 Oct 2015
Japan,won,60,3,10,5,0,0,0,v Korea,Incheon,21 May 2016
New Zealand,won,57,0,8,7,1,0,0,v South Africa,North Shore City,16 Sep 2017
Bulgaria,won,57,0,8,7,1,0,0,v ,Niksic,14 Apr 2018
Ghana,won,57,0,8,7,1,0,0,v Rwanda,Elmina,9 May 2018
Russia,won,64,7,10,7,0,0,0,v Belgium,Sotchi,16 Feb 2019
China,won,74,17,12,7,0,0,0,v India,Jakata,26 Jun 2019
Ivory Coast,won,60,3,8,4,4,0,0,v Rwanda,Abidjan,23 Nov 2019
Australia,won,59,3,9,7,3,0,0,v Canada,Sydney,15 Jun 1985
Netherlands,won,56,0,8,5,2,0,0,v Israel,Apeldoorn,3 Nov 1993
Czechia,won,56,0,10,3,0,0,0,v Andorra,Prague,23 Apr 1994
Tonga,won,68,12,10,9,0,0,0,v Cook Islands,Nuku A'lofa,5 Jul 1997
United States of America,won,61,5,9,5,2,0,0,v Portugal,Lisbon,8 Apr 1998
Italy,won,66,10,7,5,7,0,0,v Fiji,Treviso,10 Nov 2001
Mali,won,56,0,-,-,-,-,-,v Benin,Bamako,5 Oct 2003
Korea,won,64,8,-,-,-,-,-,v Thailand,Bangkok,19 Nov 2003
Korea,won,63,7,9,6,2,0,0,v C Taipai,Hong Kong,28 Oct 2004
Germany,won,56,0,-,-,-,-,-,v Denmark,Heidelburg,2 Apr 2005
Spain,won,68,12,9,7,3,0,0,v Poland,Madrid,13 Nov 2005
Russia,won,62,6,9,7,1,0,0,v Czech Rep,Krasnodar,21 Apr 2007
Trinidad and Tobago,won,56,0,-,-,-,-,-,v Barbados,Grand Caymans,23 Apr 2008
Peru,won,61,5,-,-,-,-,-,v Costa Rica,Medellin,30 Oct 2010
Romania,won,64,8,9,8,1,0,0,v Spain,Bucharest,19 Mar 2011
Germany,won,73,17,10,10,0,1,0,v Sweden,Hamburg,6 Apr 2013
Korea,won,59,3,9,4,2,0,0,v Sri Lanka,Incheon,26 Apr 2014
Argentina,won,65,9,10,6,1,0,0,v Uruguay,Paysandu,17 May 2014
Georgia,won,64,8,10,7,0,0,0,v Germany,Heusenstamm,7 Feb 2015
Japan,won,66,10,10,8,0,0,0,v Korea,Fukuoka,9 May 2015
Austria,won,56,0,7,3,5,0,0,v Slovakia,Vienna,24 Mar 2018
Namibia,won,63,7,9,8,0,0,0,v Morocco,Casablanca,30 Jun 2018
Canada,won,56,0,7,6,3,0,0,v Chile,Langford,22 Feb 2019
Brazil,won,66,10,10,6,0,0,0,v Paraguay,Asuncion,11 May 2019
Netherlands,won,64,8,9,8,1,0,0,v Ukraine,Amsterdam,9 Nov 2019
Argentina,won,55,0,9,5,3,0,0,v Uruguay,San Pablo,16 Oct 1973
Soviet Union,won,64,9,-,-,-,-,-,v ,Kharkov,7 May 1978
England,won,58,3,9,8,1,1,0,v Romania,Bucharest,13 May 1989
Arabian Gulf,won,55,0,-,-,-,-,-,v Kenya,Manama,-
Croatia,won,60,5,10,5,0,0,0,v Moldova,Split,10 May 1997
Argentina,won,55,0,8,6,0,1,0,v Uruguay,Buenos Aires,18 Aug 1998
Venezuela,won,55,0,8,6,1,0,0,v Colombia,Caracas,6 Oct 2001
Ireland,won,61,6,8,6,3,0,0,v Italy,Limerick,30 Aug 2003
Paraguay,won,68,13,-,-,-,-,-,v Peru,Asuncion,25 Sep 2005
Poland,won,55,0,-,-,-,-,-,v Latvia,Koszalin,26 Apr 2008
Ireland,won,55,0,8,6,1,0,0,v Canada,Limerick,8 Nov 2008
Japan,won,60,5,10,5,0,0,0,v Arabian Gulf,Tokyo,8 May 2010
Colombia,won,61,6,-,-,-,-,-,v Costa Rica,Medellin,24 Oct 2010
Argentina,won,61,6,9,8,0,0,0,v Chile,Cataratas,22 May 2011
Belgium,won,55,0,9,5,0,0,0,v Czech Rep,Brussels,5 Nov 2011
Belgium,won,58,3,10,4,0,0,0,v Netherlands,Brussels,25 Feb 2012
Hong Kong,won,55,0,7,7,2,0,0,v Kazakhstan,Hong Kong,26 May 2012
Mali,won,60,5,-,-,-,-,-,v Benin,Ouagadougou,30 May 2015
Peru,won,60,5,-,-,-,-,-,v ,Lima,8 Oct 2016
Lesotho,won,60,5,-,-,-,-,-,v Swaziland,Maseru,15 Oct 2017
Korea,won,67,12,9,8,1,1,0,v Malaysia,Incheon,19 May 2018
Uganda,won,67,12,9,8,2,0,0,v Tunisia,Kampala,4 Aug 2018
Sri Lanka,won,72,17,12,6,0,0,0,v C Taipai,Taipei,1 Jun 2019
Argentina,won,54,0,12,9,0,0,0,v Chile,Santiago,11 Oct 1969
Czechia,won,54,0,11,5,0,0,0,v East Germany,Prague,13 Jun 1976
Romania,won,60,6,-,-,-,-,-,v Czech Rep,Bucharest,9 Apr 1978
United States of America,won,60,6,11,8,0,0,0,v Uruguay,Montevideo,7 Nov 1989
Romania,won,60,6,8,7,2,0,0,v Germany,Bucharest,2 May 1994
Italy,won,63,9,8,7,3,0,0,v Netherlands,Calvisano,21 May 1994
Wales,won,54,0,7,5,3,0,0,v Spain,Madrid,21 May 1994
Korea,won,65,11,9,7,2,0,0,v Thailand,Kuala Lumpur,27 Oct 1994
Hong Kong,won,80,26,12,7,2,0,0,v C Taipai,Kuala Lumpur,29 Oct 1994
France,won,62,8,9,7,1,0,0,v Romania,Castres,3 Jun 1999
Wales,won,64,10,10,7,0,0,0,v Japan,Osaka,10 Jun 2001
Uruguay,won,62,8,9,7,1,0,0,v Paraguay,Montevideo,6 Oct 2001
Chinese Taipei,won,57,3,9,6,0,0,0,v Malaysia,Ipoh Padang,30 Mar 2002
New Zealand,won,64,10,9,8,1,0,0,v Italy,Hamilton,8 Jun 2002
Lithuania,won,60,6,-,-,-,-,-,v Luxembourg,Klaipeda,24 May 2003
Chinese Taipei,won,54,0,-,-,-,-,-,v Malaysia,Kuala Lumpur,21 Jun 2003
Korea,won,63,9,-,-,-,-,-,v China,Bangkok,17 Nov 2003
Tanzania,won,57,3,9,6,0,0,0,v Burundi,Arusha,1 May 2004
Spain,won,63,9,8,4,5,0,0,v Hungary,Madrid,20 Nov 2004
Japan,won,54,0,8,7,0,0,0,v Korea,Hong Kong,25 Nov 2006
Niger,won,54,0,-,-,-,-,-,v Chad,Ouagadougou,28 Jun 2007
Wales,won,72,18,11,7,1,0,0,v Japan,Millennium Stadium,20 Sep 2007
South Africa,won,63,9,9,9,0,0,0,v Argentina,Johannesburg,9 Aug 2008
Netherlands,won,57,3,8,7,1,0,0,v Latvia,Amsterdam,7 Nov 2009
Lithuania,won,57,3,9,6,0,0,0,v Latvia,Kaunas,30 Apr 2011
Mexico,won,68,14,10,6,2,0,0,v Jamaica,Mexico City,24 Mar 2012
Costa Rica,won,57,3,-,-,-,-,-,v ,Guatemala City,2 Dec 2012
Romania,won,61,7,8,6,3,0,0,v Germany,Iasi,12 Mar 2016
Belgium,won,69,15,11,6,0,0,0,v Germany,Brussels,3 Mar 2018
Russia,won,57,3,9,6,0,0,0,v Germany,Cologne,18 Mar 2018
Guam,won,66,12,10,8,0,0,0,v Brunei,Bandar Seri Begawan,8 May 2018
Solomon Islands,won,61,7,-,-,-,-,-,v ,Port Moresby,27 Aug 2019
South Africa,won,57,3,9,6,0,0,0,v Namibia,Aichi,28 Sep 2019
Uruguay,won,56,3,10,7,4,0,0,v Paraguay,Montevideo,10 Oct 1971
Argentina,won,59,6,10,8,1,0,0,v Chile,Asuncion,19 Sep 1985
England,won,60,7,10,7,2,0,0,v Japan,Sydney,30 May 1987
New Zealand,won,59,6,11,6,1,0,0,v Ireland,Wellington,6 Jun 1992
Fiji,won,64,11,8,6,4,0,0,v Hong Kong,Hong Kong,29 Sep 1996
Hong Kong,won,66,13,-,-,-,-,-,v Sri Lanka,Taipei,5 Nov 1996
Brazil,won,53,0,-,-,-,-,-,v Peru,Sao Paulo,12 Nov 2000
Andorra,won,56,3,-,-,-,-,-,v Austria,Andorra la Vella,13 Oct 2001
Argentina,won,67,14,10,7,1,0,0,v Namibia,Gosford,14 Oct 2003
Lithuania,won,53,0,8,5,1,0,0,v Israel,Ra'ananna,16 Oct 2004
Lithuania,won,60,7,8,7,1,1,0,v Israel,Vilnius,23 Oct 2004
India,won,56,3,-,-,-,-,-,v Pakistan,Hong Kong,30 Oct 2004
Korea,won,56,3,8,5,2,0,0,v Hong Kong,Hong Kong,22 May 2005
Lithuania,won,65,12,10,6,1,0,0,v Bulgaria,Vilnius,29 Oct 2005
Brazil,won,61,8,-,-,-,-,-,v Venezuela,Asuncion,23 Jun 2008
Paraguay,won,60,7,-,-,-,-,-,v Colombia,Asuncion,26 Jun 2008
Japan,won,59,6,9,7,0,0,0,v Hong Kong,Hong Kong,2 May 2009
Russia,won,53,0,7,6,2,0,0,v Germany,Hanover,2 May 2009
Thailand,won,56,3,8,5,2,0,0,v China,Delhi,5 Jun 2010
Argentina,won,59,6,9,7,0,0,0,v Chile,Santiago,26 May 2012
Bermuda,won,56,3,7,3,5,0,0,v Turk & Caic,Hamilton,7 Mar 2015
Wales,won,67,14,9,8,2,0,0,v Italy,Millennium Stadium,19 Mar 2016
Guatemala,won,53,0,-,-,-,-,-,v ,Guatemala City,7 Dec 2016
Ireland,won,63,10,9,9,0,0,0,v Italy,Rome,11 Feb 2017
China,won,63,10,10,5,1,0,0,v Indonesia,Jakata,23 Jun 2019
Romania,won,58,6,5,0,0,0,0,v Morocco,Bucharest,2 May 1972
Czechia,won,56,4,-,-,-,-,-,v East Germany,Varna,18 Sep 1974
Korea,won,58,6,-,-,-,-,-,v Malaysia,Seoul,12 Nov 1976
Bermuda,won,52,0,-,-,-,-,-,v Guadaloupe,Georgetown,-
Chinese Taipei,won,55,3,-,-,-,-,-,v Singapore,Fukuoka,21 Oct 1984
Spain,won,58,6,-,-,-,-,-,v Belgium,Madrid,5 Nov 1989
Italy,won,52,0,6,5,4,0,0,v Spain,Madrid,14 Feb 1993
South Africa,won,60,8,9,6,1,0,0,v Samoa,Johannesburg,13 Apr 1995
Netherlands,won,55,3,9,5,0,0,0,v Georgia,Castricum,24 Nov 1995
France,won,64,12,10,7,0,0,0,v Romania,Aurillac,20 Apr 1996
New Zealand,won,62,10,9,7,1,0,0,v Argentina,Hamilton,28 Jun 1997
Korea,won,74,22,-,-,-,-,-,v C Taipai,Seoul,20 May 2001
Chile,won,57,5,9,6,0,0,0,v Paraguay,Santiago,28 Apr 2002
Zambia,won,61,9,-,-,-,-,-,v Swaziland,Lusaka,21 Sep 2002
New Zealand,won,55,3,8,6,1,0,0,v Wales,Hamilton,21 Jun 2003
South Africa,won,59,7,8,5,3,0,0,v Samoa,Parc des Princes,9 Sep 2007
Indonesia,won,55,3,-,-,-,-,-,v Cambodia,Jakarta,19 Jul 2008
Serbia and Montenegro,won,52,0,8,6,0,0,0,v Slovenia,Belgrade,29 Oct 2011
Turkey,won,55,3,9,5,0,0,0,v Slovakia,Bratislava,23 Nov 2013
Botswana,won,66,14,-,-,-,-,-,v Zambia,Gaberone,21 Jun 2014
Georgia,won,59,7,9,7,0,0,0,v Germany,Tbilisi,6 Feb 2016
United Arab Emirates,won,65,13,10,6,1,0,0,v Uzbekistan,Tashkent,18 May 2016
United Arab Emirates,won,70,18,-,-,-,-,-,v Thailand,Tashkent,21 May 2016
Mexico,won,59,7,9,6,0,0,0,v Bermuda,Hamilton,13 May 2017
Netherlands,won,59,7,9,7,0,0,0,v Moldova,Orhei,11 Nov 2017
Uruguay,won,67,15,9,8,2,0,0,v Chile,Santiago,24 Feb 2018
Trinidad and Tobago,won,51,0,-,-,-,-,-,v Barbados,-,-
Bermuda,won,51,0,-,-,-,-,-,v Barbados,Port-of-Spain,1 Jul 1981
Zimbabwe,won,66,15,13,7,0,0,0,v Madagascar,Nairobi,3 Aug 1987
New Zealand,won,60,9,10,7,2,0,0,v Argentina,Dunedin,15 Jul 1989
England,won,51,0,7,7,3,0,0,v Argentina,Twickenham,3 Nov 1990
Romania,won,51,0,-,-,-,-,-,v Tunisia,Bucharest,8 May 1993
Namibia,won,60,9,9,6,1,0,0,v Kenya,Nairobi,7 Jul 1993
France,won,51,0,6,6,3,0,0,v Romania,Brive la Gaillarde,17 Oct 1993
England,won,54,3,6,6,4,0,0,v Romania,Twickenham,12 Nov 1994
France,won,51,0,7,5,2,0,0,v Wales,Wembley,5 Apr 1998
Chinese Taipei,won,61,10,-,-,-,-,-,v India,Calcutta,28 Jun 2003
Nigeria,won,51,0,-,-,-,-,-,v Benin,Bamako,10 Oct 2003
Netherlands,won,51,0,-,-,-,-,-,v Andorra,Amsterdam,26 Nov 2005
New Zealand,won,61,10,9,5,2,0,0,v France,Wellington,9 Jun 2007
New Zealand,won,64,13,10,7,0,0,0,v Canada,Hamilton,16 Jun 2007
Barbados,won,51,0,-,-,-,-,-,v St V&G,Bridgetown,21 Apr 2012
Laos,won,58,7,10,4,0,0,0,v Cambodia,Phnom Penh,30 Jun 2012
Zimbabwe,won,65,14,9,7,2,0,0,v UAE,Dubai,14 Dec 2012
Uruguay,won,58,7,8,6,2,0,0,v Brazil,Montevideo,1 May 2013
Niger,won,61,10,-,-,-,-,-,v Swaziland,Gaberone,18 Jun 2014
Lebanon,won,54,3,-,-,-,-,-,v Uzbekistan,Melaka,8 Jun 2015
Canada,won,64,13,9,8,1,0,0,v Chile,Santiago,5 Mar 2016
Senegal,won,54,3,7,5,3,0,0,v Zambia,Antananarive,15 Jun 2016
Czechia,won,54,3,8,7,0,0,0,v Latvia,Prague,15 Apr 2017
